755 94 0 228 16 12 6 4 613 682 725 72319 9154 0 21953 16 12 6 552 59559 65714 69732 1493 208 0 502 15 12 6 6 1437 1457 1472 1757261 242758 0 592420 15 12 6 767 1691702 1715712 1732544
764 139 0 267 14 13 6 9 668 721 746 73524 13500 0 25692 14 13 6 1617 64181 69130 71579 1504 305 0 583 14 13 6 13 1456 1472 1488 1770208 357778 0 687431 14 13 6 1823 1713712 1732544 1751376
764 150 0 276 13 16 4 11 671 725 747 73524 14539 0 26594 13 16 4 1838 64710 69733 71932 1504 329 0 600 13 16 4 13 1456 1472 1488 1770208 386544 0 707190 13 16 4 1749 1713712 1732544 1751376
764 142 0 272 13 17 4 1 671 725 747 73524 13763 0 26247 13 17 4 32 64724 69733 71932 1504 306 0 583 13 16 4 1 1443 1472 1488 1770208 360462 0 686688 13 16 4 32 1699352 1732544 1751376
764 118 0 252 13 17 2 0 650 715 745 73524 11430 0 24354 13 17 2 0 62982 68604 71785 1504 254 0 541 13 17 2 0 1440 1457 1488 1770208 298768 0 636916 13 17 2 0 1694880 1715712 1751376
764 94 0 231 13 18 0 0 618 709 742 73524 9086 0 22285 13 18 0 0 59697 68160 71495 1504 198 0 487 13 18 0 0 1407 1442 1488 1770208 233292 0 573451 13 18 0 0 1656980 1697763 1751376
760 79 0 215 13 18 0 0 588 694 733 73451 7702 0 20772 13 18 0 0 56857 66438 70769 1519 168 0 454 13 18 0 0 1363 1440 1472 1787863 197977 0 535276 13 18 0 0 1605310 1694880 1732544
747 79 0 213 14 17 3 0 583 696 729 72129 7693 0 20630 14 17 3 0 56759 66768 70366 1519 169 0 455 14 17 3 0 1363 1440 1472 1787863 199550 0 535708 14 17 3 0 1605310 1694880 1732544
747 96 0 230 14 17 4 0 613 696 738 72190 9343 0 22291 14 17 4 0 59294 67341 71294 1519 213 0 507 14 17 4 0 1440 1472 1488 1787863 250555 0 596826 14 17 4 0 1694880 1732544 1751376
747 89 0 224 14 17 4 0 598 696 738 72190 8691 0 21682 14 17 4 0 57801 67238 71294 1519 198 0 493 14 17 4 0 1440 1472 1488 1787863 233395 0 581093 14 17 4 0 1694880 1732544 1751376
747 82 0 215 16 15 6 0 566 683 734 72190 7968 0 20821 16 15 6 0 54675 66233 70875 1519 183 0 478 16 15 6 0 1440 1472 1488 1787863 215473 0 562875 16 15 6 0 1694880 1732544 1751376
747 51 0 174 17 14 6 0 4 622 702 72190 4990 0 16848 17 14 6 0 659 60172 67706 1515 115 0 390 17 14 6 0 8 1456 1486 1783155 135754 0 460119 17 14 6 0 890 1714006 1749069
